birdId,group,family,alphabeticalName,order,birdName,rarityType,habitat,SABAP2Ref,illustrationFile,mapFile,thumbnailFile,photosLocation,sonogramFile,sonogramName,soundName,resourceName,plateName,thumbnailName,mapNameBasic,mapNameZoomed,mapBarName,photoName,afrikaansName
628,Runners,Chats & Wheatears,"Chat, Karoo",09_12_18,Karoo Chat,uncommon,TBC,566,Birds/Runners/Chats & Wheatears/Karoo Chat/birdviewillustration,Birds/Runners/Chats & Wheatears/Karoo Chat/map,Birds/Runners/Chats & Wheatears/Karoo Chat/thumbnail,Birds/Runners/Chats & Wheatears/Karoo Chat/Photos/,Birds/Runners/Chats & Wheatears/Karoo Chat/sonogram,chat_karoo_sonogram,chat_karoo_sound,chat_karoo,chat_karoo_plate,chat_karoo_thumbnail,map_chat_karoo_b,map_chat_karoo_z,bar_chat_karoo,chat_karoo,Karoospekvreter
629,Runners,Chats & Wheatears,"Robin, White-throated",09_12_19,White-throated Robin,top,TBC,2592,Birds/Runners/Chats & Wheatears/White-throated Robin/birdviewillustration,Birds/Runners/Chats & Wheatears/White-throated Robin/map,Birds/Runners/Chats & Wheatears/White-throated Robin/thumbnail,Birds/Runners/Chats & Wheatears/White-throated Robin/Photos/,Birds/Runners/Chats & Wheatears/White-throated Robin/sonogram,robin_white_throated_sonogram,robin_white_throated_sound,robin_white_throated,robin_white_throated_plate,robin_white_throated_thumbnail,map_robin_white_throated_b,map_robin_white_throated_z,bar_robin_white_throated,robin_whitethroated,Irania
630,Runners,Larks,"Lark, Spike-heeled",09_13_01,Spike-heeled Lark,common,TBC,474,Birds/Runners/Larks/Spike-heeled Lark/birdviewillustration,Birds/Runners/Larks/Spike-heeled Lark/map,Birds/Runners/Larks/Spike-heeled Lark/thumbnail,Birds/Runners/Larks/Spike-heeled Lark/Photos/,Birds/Runners/Larks/Spike-heeled Lark/sonogram,lark_spike_heeled_sonogram,lark_spike_heeled_sound,lark_spike_heeled,lark_spike_heeled_plate,lark_spike_heeled_thumbnail,map_lark_spike_heeled_b,map_lark_spike_heeled_z,bar_lark_spike_heeled,lark_spikeheeled,Vlaktelewerik
631,Runners,Larks,"Lark, Red-capped",09_13_02,Red-capped Lark,common,TBC,488,Birds/Runners/Larks/Red-capped Lark/birdviewillustration,Birds/Runners/Larks/Red-capped Lark/map,Birds/Runners/Larks/Red-capped Lark/thumbnail,Birds/Runners/Larks/Red-capped Lark/Photos/,Birds/Runners/Larks/Red-capped Lark/sonogram,lark_red_capped_sonogram,lark_red_capped_sound,lark_red_capped,lark_red_capped_plate,lark_red_capped_thumbnail,map_lark_red_capped_b,map_lark_red_capped_z,bar_lark_red_capped,lark_redcapped,Rooikoplewerik
632,Runners,Larks,"Lark, Large-billed",09_13_03,Large-billed Lark,common,TBC,463,Birds/Runners/Larks/Large-billed Lark/birdviewillustration,Birds/Runners/Larks/Large-billed Lark/map,Birds/Runners/Larks/Large-billed Lark/thumbnail,Birds/Runners/Larks/Large-billed Lark/Photos/,Birds/Runners/Larks/Large-billed Lark/sonogram,lark_large_billed_sonogram,lark_large_billed_sound,lark_large_billed,lark_large_billed_plate,lark_large_billed_thumbnail,map_lark_large_billed_b,map_lark_large_billed_z,bar_lark_large_billed,lark_largebilled,Dikbeklewerik
633,Runners,Larks,"Lark, Dusky",09_13_04,Dusky Lark,rare,TBC,464,Birds/Runners/Larks/Dusky Lark/birdviewillustration,Birds/Runners/Larks/Dusky Lark/map,Birds/Runners/Larks/Dusky Lark/thumbnail,Birds/Runners/Larks/Dusky Lark/Photos/,Birds/Runners/Larks/Dusky Lark/sonogram,lark_dusky_sonogram,lark_dusky_sound,lark_dusky,lark_dusky_plate,lark_dusky_thumbnail,map_lark_dusky_b,map_lark_dusky_z,bar_lark_dusky,lark_dusky,Donkerlewerik
634,Runners,Larks,"Lark, Cape Clapper",09_13_05,Cape Clapper Lark,uncommon,TBC,4140,Birds/Runners/Larks/Cape Clapper Lark/birdviewillustration,Birds/Runners/Larks/Cape Clapper Lark/map,Birds/Runners/Larks/Cape Clapper Lark/thumbnail,Birds/Runners/Larks/Cape Clapper Lark/Photos/,Birds/Runners/Larks/Cape Clapper Lark/sonogram,lark_cape_clapper_sonogram,lark_cape_clapper_sound,lark_cape_clapper,lark_cape_clapper_plate,lark_cape_clapper_thumbnail,map_lark_cape_clapper_b,map_lark_cape_clapper_z,bar_lark_cape_clapper,lark_cape_clapper,Kaapse Klappertjie
635,Runners,Larks,"Lark, Eastern Clapper",09_13_06,Eastern Clapper Lark,uncommon,TBC,1183,Birds/Runners/Larks/Eastern Clapper Lark/birdviewillustration,Birds/Runners/Larks/Eastern Clapper Lark/map,Birds/Runners/Larks/Eastern Clapper Lark/thumbnail,Birds/Runners/Larks/Eastern Clapper Lark/Photos/,Birds/Runners/Larks/Eastern Clapper Lark/sonogram,lark_eastern_clapper_sonogram,lark_eastern_clapper_sound,lark_eastern_clapper,lark_eastern_clapper_plate,lark_eastern_clapper_thumbnail,map_lark_eastern_clapper_b,map_lark_eastern_clapper_z,bar_lark_eastern_clapper,lark_eastern_clapper,Hoëveldklappertjie
636,Runners,Larks,"Lark, Flappet",09_13_07,Flappet Lark,uncommon,TBC,468,Birds/Runners/Larks/Flappet Lark/birdviewillustration,Birds/Runners/Larks/Flappet Lark/map,Birds/Runners/Larks/Flappet Lark/thumbnail,Birds/Runners/Larks/Flappet Lark/Photos/,Birds/Runners/Larks/Flappet Lark/sonogram,lark_flappet_sonogram,lark_flappet_sound,lark_flappet,lark_flappet_plate,lark_flappet_thumbnail,map_lark_flappet_b,map_lark_flappet_z,bar_lark_flappet,lark_flappet,Laeveldklappertjie
637,Runners,Larks,"Lark, Melodious",09_13_08,Melodious Lark,uncommon,TBC,456,Birds/Runners/Larks/Melodious Lark/birdviewillustration,Birds/Runners/Larks/Melodious Lark/map,Birds/Runners/Larks/Melodious Lark/thumbnail,Birds/Runners/Larks/Melodious Lark/Photos/,Birds/Runners/Larks/Melodious Lark/sonogram,lark_melodious_sonogram,lark_melodious_sound,lark_melodious,lark_melodious_plate,lark_melodious_thumbnail,map_lark_melodious_b,map_lark_melodious_z,bar_lark_melodious,lark_melodious,Spotlewerik
638,Runners,Larks,"Lark, Monotonous",09_13_09,Monotonous Lark,uncommon,TBC,457,Birds/Runners/Larks/Monotonous Lark/birdviewillustration,Birds/Runners/Larks/Monotonous Lark/map,Birds/Runners/Larks/Monotonous Lark/thumbnail,Birds/Runners/Larks/Monotonous Lark/Photos/,Birds/Runners/Larks/Monotonous Lark/sonogram,lark_monotonous_sonogram,lark_monotonous_sound,lark_monotonous,lark_monotonous_plate,lark_monotonous_thumbnail,map_lark_monotonous_b,map_lark_monotonous_z,bar_lark_monotonous,lark_monotonous,Bosveldlewerik
639,Runners,Larks,"Lark, Rufous-naped",09_13_10,Rufous-naped Lark,common,TBC,458,Birds/Runners/Larks/Rufous-naped Lark/birdviewillustration,Birds/Runners/Larks/Rufous-naped Lark/map,Birds/Runners/Larks/Rufous-naped Lark/thumbnail,Birds/Runners/Larks/Rufous-naped Lark/Photos/,Birds/Runners/Larks/Rufous-naped Lark/sonogram,lark_rufous_naped_sonogram,lark_rufous_naped_sound,lark_rufous_naped,lark_rufous_naped_plate,lark_rufous_naped_thumbnail,map_lark_rufous_naped_b,map_lark_rufous_naped_z,bar_lark_rufous_naped,lark_rufousnaped,Rooineklewerik
640,Runners,Larks,"Lark, Sabota",09_13_11,Sabota Lark,common,TBC,460,Birds/Runners/Larks/Sabota Lark/birdviewillustration,Birds/Runners/Larks/Sabota Lark/map,Birds/Runners/Larks/Sabota Lark/thumbnail,Birds/Runners/Larks/Sabota Lark/Photos/,Birds/Runners/Larks/Sabota Lark/sonogram,lark_sabota_sonogram,lark_sabota_sound,lark_sabota,lark_sabota_plate,lark_sabota_thumbnail,map_lark_sabota_b,map_lark_sabota_z,bar_lark_sabota,lark_sabota,Sabotalewerik
641,Runners,Larks,"Lark, Fawn-coloured",09_13_12,Fawn-coloured Lark,uncommon,TBC,459,Birds/Runners/Larks/Fawn-coloured Lark/birdviewillustration,Birds/Runners/Larks/Fawn-coloured Lark/map,Birds/Runners/Larks/Fawn-coloured Lark/thumbnail,Birds/Runners/Larks/Fawn-coloured Lark/Photos/,Birds/Runners/Larks/Fawn-coloured Lark/sonogram,lark_fawn_coloured_sonogram,lark_fawn_coloured_sound,lark_fawn_coloured,lark_fawn_coloured_plate,lark_fawn_coloured_thumbnail,map_lark_fawn_coloured_b,map_lark_fawn_coloured_z,bar_lark_fawn_coloured,lark_fawncoloured,Vaalbruinlewerik
642,Runners,Larks,"Lark, Karoo",09_13_13,Karoo Lark,uncommon,TBC,461,Birds/Runners/Larks/Karoo Lark/birdviewillustration,Birds/Runners/Larks/Karoo Lark/map,Birds/Runners/Larks/Karoo Lark/thumbnail,Birds/Runners/Larks/Karoo Lark/Photos/,Birds/Runners/Larks/Karoo Lark/sonogram,lark_karoo_sonogram,lark_karoo_sound,lark_karoo,lark_karoo_plate,lark_karoo_thumbnail,map_lark_karoo_b,map_lark_karoo_z,bar_lark_karoo,lark_karoo,Karoolewerik
643,Runners,Larks,"Lark, Barlow's",09_13_14,Barlow's Lark,rare,TBC,1037,Birds/Runners/Larks/Barlow's Lark/birdviewillustration,Birds/Runners/Larks/Barlow's Lark/map,Birds/Runners/Larks/Barlow's Lark/thumbnail,Birds/Runners/Larks/Barlow's Lark/Photos/,Birds/Runners/Larks/Barlow's Lark/sonogram,lark_barlows_sonogram,lark_barlows_sound,lark_barlows,lark_barlows_plate,lark_barlows_thumbnail,map_lark_barlows_b,map_lark_barlows_z,bar_lark_barlows,lark_barlows,Barlowlewerik
644,Runners,Larks,"Lark, Dune",09_13_15,Dune Lark,rare,TBC,480,Birds/Runners/Larks/Dune Lark/birdviewillustration,Birds/Runners/Larks/Dune Lark/map,Birds/Runners/Larks/Dune Lark/thumbnail,Birds/Runners/Larks/Dune Lark/Photos/,Birds/Runners/Larks/Dune Lark/sonogram,lark_dune_sonogram,lark_dune_sound,lark_dune,lark_dune_plate,lark_dune_thumbnail,map_lark_dune_b,map_lark_dune_z,bar_lark_dune,lark_dune,Duinlewerik
645,Runners,Larks,"Lark, Red",09_13_16,Red Lark,rare,TBC,479,Birds/Runners/Larks/Red Lark/birdviewillustration,Birds/Runners/Larks/Red Lark/map,Birds/Runners/Larks/Red Lark/thumbnail,Birds/Runners/Larks/Red Lark/Photos/,Birds/Runners/Larks/Red Lark/sonogram,lark_red_sonogram,lark_red_sound,lark_red,lark_red_plate,lark_red_thumbnail,map_lark_red_b,map_lark_red_z,bar_lark_red,lark_red,Rooilewerik
646,Runners,Larks,"Lark, Short-clawed",09_13_17,Short-clawed Lark,rare,TBC,465,Birds/Runners/Larks/Short-clawed Lark/birdviewillustration,Birds/Runners/Larks/Short-clawed Lark/map,Birds/Runners/Larks/Short-clawed Lark/thumbnail,Birds/Runners/Larks/Short-clawed Lark/Photos/,Birds/Runners/Larks/Short-clawed Lark/sonogram,lark_short_clawed_sonogram,lark_short_clawed_sound,lark_short_clawed,lark_short_clawed_plate,lark_short_clawed_thumbnail,map_lark_short_clawed_b,map_lark_short_clawed_z,bar_lark_short_clawed,lark_shortclawed,Kortkloulewerik
647,Runners,Larks,"Lark, Eastern Long-billed",09_13_18,Eastern Long-billed Lark,uncommon,TBC,4126,Birds/Runners/Larks/Eastern Long-billed Lark/birdviewillustration,Birds/Runners/Larks/Eastern Long-billed Lark/map,Birds/Runners/Larks/Eastern Long-billed Lark/thumbnail,Birds/Runners/Larks/Eastern Long-billed Lark/Photos/,Birds/Runners/Larks/Eastern Long-billed Lark/sonogram,lark_eastern_long_billed_sonogram,lark_eastern_long_billed_sound,lark_eastern_long_billed,lark_eastern_long_billed_plate,lark_eastern_long_billed_thumbnail,map_lark_eastern_long_billed_b,map_lark_eastern_long_billed_z,bar_lark_eastern_long_billed,lark_eastern_longbilled,Grasveldlangbeklewerik
648,Runners,Larks,"Lark, Karoo Long-billed",09_13_19,Karoo Long-billed Lark,uncommon,TBC,4127,Birds/Runners/Larks/Karoo Long-billed Lark/birdviewillustration,Birds/Runners/Larks/Karoo Long-billed Lark/map,Birds/Runners/Larks/Karoo Long-billed Lark/thumbnail,Birds/Runners/Larks/Karoo Long-billed Lark/Photos/,Birds/Runners/Larks/Karoo Long-billed Lark/sonogram,lark_karoo_long_billed_sonogram,lark_karoo_long_billed_sound,lark_karoo_long_billed,lark_karoo_long_billed_plate,lark_karoo_long_billed_thumbnail,map_lark_karoo_long_billed_b,map_lark_karoo_long_billed_z,bar_lark_karoo_long_billed,lark_karoo_longbilled,Karoolangbeklewerik
649,Runners,Larks,"Lark, Benguela Long-billed",09_13_20,Benguela Long-billed Lark,rare,TBC,4124,Birds/Runners/Larks/Benguela Long-billed Lark/birdviewillustration,Birds/Runners/Larks/Benguela Long-billed Lark/map,Birds/Runners/Larks/Benguela Long-billed Lark/thumbnail,Birds/Runners/Larks/Benguela Long-billed Lark/Photos/,Birds/Runners/Larks/Benguela Long-billed Lark/sonogram,lark_benguela_long_billed_sonogram,lark_benguela_long_billed_sound,lark_benguela_long_billed,lark_benguela_long_billed_plate,lark_benguela_long_billed_thumbnail,map_lark_benguela_long_billed_b,map_lark_benguela_long_billed_z,bar_lark_benguela_long_billed,lark_benguela_longbilled,Kaokolangbeklewerik
650,Runners,Larks,"Lark, Cape Long-billed",09_13_21,Cape Long-billed Lark,uncommon,TBC,4125,Birds/Runners/Larks/Cape Long-billed Lark/birdviewillustration,Birds/Runners/Larks/Cape Long-billed Lark/map,Birds/Runners/Larks/Cape Long-billed Lark/thumbnail,Birds/Runners/Larks/Cape Long-billed Lark/Photos/,Birds/Runners/Larks/Cape Long-billed Lark/sonogram,lark_cape_long_billed_sonogram,lark_cape_long_billed_sound,lark_cape_long_billed,lark_cape_long_billed_plate,lark_cape_long_billed_thumbnail,map_lark_cape_long_billed_b,map_lark_cape_long_billed_z,bar_lark_cape_long_billed,lark_cape_longbilled,Weskuslangbeklewerik
651,Runners,Larks,"Lark, Agulhas Long-billed",09_13_22,Agulhas Long-billed Lark,uncommon,TBC,4123,Birds/Runners/Larks/Agulhas Long-billed Lark/birdviewillustration,Birds/Runners/Larks/Agulhas Long-billed Lark/map,Birds/Runners/Larks/Agulhas Long-billed Lark/thumbnail,Birds/Runners/Larks/Agulhas Long-billed Lark/Photos/,Birds/Runners/Larks/Agulhas Long-billed Lark/sonogram,lark_agulhas_long_billed_sonogram,lark_agulhas_long_billed_sound,lark_agulhas_long_billed,lark_agulhas_long_billed_plate,lark_agulhas_long_billed_thumbnail,map_lark_agulhas_long_billed_b,map_lark_agulhas_long_billed_z,bar_lark_agulhas_long_billed,lark_agulhas_longbilled,Overberglangbeklewerik
652,Runners,Larks,"Lark, Rudd's",09_13_23,Rudd's Lark,rare,TBC,473,Birds/Runners/Larks/Rudd's Lark/birdviewillustration,Birds/Runners/Larks/Rudd's Lark/map,Birds/Runners/Larks/Rudd's Lark/thumbnail,Birds/Runners/Larks/Rudd's Lark/Photos/,Birds/Runners/Larks/Rudd's Lark/sonogram,lark_rudds_sonogram,lark_rudds_sound,lark_rudds,lark_rudds_plate,lark_rudds_thumbnail,map_lark_rudds_b,map_lark_rudds_z,bar_lark_rudds,lark_rudds,Drakensberglewerik
653,Runners,Larks,"Lark, Botha's",09_13_24,Botha's Lark,rare,TBC,472,Birds/Runners/Larks/Botha's Lark/birdviewillustration,Birds/Runners/Larks/Botha's Lark/map,Birds/Runners/Larks/Botha's Lark/thumbnail,Birds/Runners/Larks/Botha's Lark/Photos/,Birds/Runners/Larks/Botha's Lark/sonogram,lark_bothas_sonogram,lark_bothas_sound,lark_bothas,lark_bothas_plate,lark_bothas_thumbnail,map_lark_bothas_b,map_lark_bothas_z,bar_lark_bothas,lark_bothas,Vaalrivierlewerik
654,Runners,Larks,"Lark, Pink-billed",09_13_25,Pink-billed Lark,uncommon,TBC,490,Birds/Runners/Larks/Pink-billed Lark/birdviewillustration,Birds/Runners/Larks/Pink-billed Lark/map,Birds/Runners/Larks/Pink-billed Lark/thumbnail,Birds/Runners/Larks/Pink-billed Lark/Photos/,Birds/Runners/Larks/Pink-billed Lark/sonogram,lark_pink_billed_sonogram,lark_pink_billed_sound,lark_pink_billed,lark_pink_billed_plate,lark_pink_billed_thumbnail,map_lark_pink_billed_b,map_lark_pink_billed_z,bar_lark_pink_billed,lark_pinkbilled,Pienkbeklewerik
655,Runners,Larks,"Lark, Sclater's",09_13_26,Sclater's Lark,rare,TBC,491,Birds/Runners/Larks/Sclater's Lark/birdviewillustration,Birds/Runners/Larks/Sclater's Lark/map,Birds/Runners/Larks/Sclater's Lark/thumbnail,Birds/Runners/Larks/Sclater's Lark/Photos/,Birds/Runners/Larks/Sclater's Lark/sonogram,lark_sclaters_sonogram,lark_sclaters_sound,lark_sclaters,lark_sclaters_plate,lark_sclaters_thumbnail,map_lark_sclaters_b,map_lark_sclaters_z,bar_lark_sclaters,lark_sclaters,Namakwalewerik
656,Runners,Larks,"Lark, Stark's",09_13_27,Stark's Lark,rare,TBC,492,Birds/Runners/Larks/Stark's Lark/birdviewillustration,Birds/Runners/Larks/Stark's Lark/map,Birds/Runners/Larks/Stark's Lark/thumbnail,Birds/Runners/Larks/Stark's Lark/Photos/,Birds/Runners/Larks/Stark's Lark/sonogram,lark_starks_sonogram,lark_starks_sound,lark_starks,lark_starks_plate,lark_starks_thumbnail,map_lark_starks_b,map_lark_starks_z,bar_lark_starks,lark_starks,Woestynlewerik
657,Runners,Larks,"Lark, Gray's",09_13_28,Gray's Lark,rare,TBC,483,Birds/Runners/Larks/Gray's Lark/birdviewillustration,Birds/Runners/Larks/Gray's Lark/map,Birds/Runners/Larks/Gray's Lark/thumbnail,Birds/Runners/Larks/Gray's Lark/Photos/,Birds/Runners/Larks/Gray's Lark/sonogram,lark_grays_sonogram,lark_grays_sound,lark_grays,lark_grays_plate,lark_grays_thumbnail,map_lark_grays_b,map_lark_grays_z,bar_lark_grays,lark_grays,Namiblewerik
658,Runners,Larks,"Sparrow-Lark, Chestnut-backed",09_13_29,Chestnut-backed Sparrow-Lark,uncommon,TBC,484,Birds/Runners/Larks/Chestnut-backed Sparrow-Lark/birdviewillustration,Birds/Runners/Larks/Chestnut-backed Sparrow-Lark/map,Birds/Runners/Larks/Chestnut-backed Sparrow-Lark/thumbnail,Birds/Runners/Larks/Chestnut-backed Sparrow-Lark/Photos/,Birds/Runners/Larks/Chestnut-backed Sparrow-Lark/sonogram,sparrow_lark_chestnut_backed_sonogram,sparrow_lark_chestnut_backed_sound,sparrow_lark_chestnut_backed,sparrow_lark_chestnut_backed_plate,sparrow_lark_chestnut_backed_thumbnail,map_sparrow_lark_chestnut_backed_b,map_sparrow_lark_chestnut_backed_z,bar_sparrow_lark_chestnut_backed,sparrowlark_chestnutbacked,Rooiruglewerik
659,Runners,Larks,"Sparrow-Lark, Grey-backed",09_13_30,Grey-backed Sparrow-Lark,uncommon,TBC,485,Birds/Runners/Larks/Grey-backed Sparrow-Lark/birdviewillustration,Birds/Runners/Larks/Grey-backed Sparrow-Lark/map,Birds/Runners/Larks/Grey-backed Sparrow-Lark/thumbnail,Birds/Runners/Larks/Grey-backed Sparrow-Lark/Photos/,Birds/Runners/Larks/Grey-backed Sparrow-Lark/sonogram,sparrow_lark_grey_backed_sonogram,sparrow_lark_grey_backed_sound,sparrow_lark_grey_backed,sparrow_lark_grey_backed_plate,sparrow_lark_grey_backed_thumbnail,map_sparrow_lark_grey_backed_b,map_sparrow_lark_grey_backed_z,bar_sparrow_lark_grey_backed,sparrowlark_greybacked,Grysruglewerik
660,Runners,Larks,"Sparrow-Lark, Black-eared",09_13_31,Black-eared Sparrow-Lark,rare,TBC,486,Birds/Runners/Larks/Black-eared Sparrow-Lark/birdviewillustration,Birds/Runners/Larks/Black-eared Sparrow-Lark/map,Birds/Runners/Larks/Black-eared Sparrow-Lark/thumbnail,Birds/Runners/Larks/Black-eared Sparrow-Lark/Photos/,Birds/Runners/Larks/Black-eared Sparrow-Lark/sonogram,sparrow_lark_black_eared_sonogram,sparrow_lark_black_eared_sound,sparrow_lark_black_eared,sparrow_lark_black_eared_plate,sparrow_lark_black_eared_thumbnail,map_sparrow_lark_black_eared_b,map_sparrow_lark_black_eared_z,bar_sparrow_lark_black_eared,sparrowlark_blackeared,Swartoorlewerik
661,Runners,Pipits,"Pipit, Short-tailed",09_14_01,Short-tailed Pipit,rare,TBC,700,Birds/Runners/Pipits/Short-tailed Pipit/birdviewillustration,Birds/Runners/Pipits/Short-tailed Pipit/map,Birds/Runners/Pipits/Short-tailed Pipit/thumbnail,Birds/Runners/Pipits/Short-tailed Pipit/Photos/,Birds/Runners/Pipits/Short-tailed Pipit/sonogram,pipit_short_tailed_sonogram,pipit_short_tailed_sound,pipit_short_tailed,pipit_short_tailed_plate,pipit_short_tailed_thumbnail,map_pipit_short_tailed_b,map_pipit_short_tailed_z,bar_pipit_short_tailed,pipit_shorttailed,Kortstertkoester
662,Runners,Pipits,"Pipit, Bushveld",09_14_02,Bushveld Pipit,uncommon,TBC,699,Birds/Runners/Pipits/Bushveld Pipit/birdviewillustration,Birds/Runners/Pipits/Bushveld Pipit/map,Birds/Runners/Pipits/Bushveld Pipit/thumbnail,Birds/Runners/Pipits/Bushveld Pipit/Photos/,Birds/Runners/Pipits/Bushveld Pipit/sonogram,pipit_bushveld_sonogram,pipit_bushveld_sound,pipit_bushveld,pipit_bushveld_plate,pipit_bushveld_thumbnail,map_pipit_bushveld_b,map_pipit_bushveld_z,bar_pipit_bushveld,pipit_bushveld,Bosveldkoester
663,Runners,Pipits,"Pipit, Tree",09_14_03,Tree Pipit,rare,TBC,698,Birds/Runners/Pipits/Tree Pipit/birdviewillustration,Birds/Runners/Pipits/Tree Pipit/map,Birds/Runners/Pipits/Tree Pipit/thumbnail,Birds/Runners/Pipits/Tree Pipit/Photos/,Birds/Runners/Pipits/Tree Pipit/sonogram,pipit_tree_sonogram,pipit_tree_sound,pipit_tree,pipit_tree_plate,pipit_tree_thumbnail,map_pipit_tree_b,map_pipit_tree_z,bar_pipit_tree,pipit_tree,Boomkoester
664,Runners,Pipits,"Pipit, Red-throated",09_14_04,Red-throated Pipit,top,TBC,1028,Birds/Runners/Pipits/Red-throated Pipit/birdviewillustration,Birds/Runners/Pipits/Red-throated Pipit/map,Birds/Runners/Pipits/Red-throated Pipit/thumbnail,Birds/Runners/Pipits/Red-throated Pipit/Photos/,Birds/Runners/Pipits/Red-throated Pipit/sonogram,pipit_red_throated_sonogram,pipit_red_throated_sound,pipit_red_throated,pipit_red_throated_plate,pipit_red_throated_thumbnail,map_pipit_red_throated_b,map_pipit_red_throated_z,bar_pipit_red_throated,pipit_redthroated,Rooikeelkoester
665,Runners,Pipits,"Pipit, African",09_14_05,African Pipit,common,TBC,692,Birds/Runners/Pipits/African Pipit/birdviewillustration,Birds/Runners/Pipits/African Pipit/map,Birds/Runners/Pipits/African Pipit/thumbnail,Birds/Runners/Pipits/African Pipit/Photos/,Birds/Runners/Pipits/African Pipit/sonogram,pipit_african_sonogram,pipit_african_sound,pipit_african,pipit_african_plate,pipit_african_thumbnail,map_pipit_african_b,map_pipit_african_z,bar_pipit_african,pipit_african,Gewone Koester
666,Runners,Pipits,"Pipit, Mountain",09_14_06,Mountain Pipit,rare,TBC,928,Birds/Runners/Pipits/Mountain Pipit/birdviewillustration,Birds/Runners/Pipits/Mountain Pipit/map,Birds/Runners/Pipits/Mountain Pipit/thumbnail,Birds/Runners/Pipits/Mountain Pipit/Photos/,Birds/Runners/Pipits/Mountain Pipit/sonogram,pipit_mountain_sonogram,pipit_mountain_sound,pipit_mountain,pipit_mountain_plate,pipit_mountain_thumbnail,map_pipit_mountain_b,map_pipit_mountain_z,bar_pipit_mountain,pipit_mountain,Bergkoester
